5
24
3072
0.550000
0.001000
0.000020
0.020000,0.150000,0.150000,0.200000,-0.100000
-0.030000,0.070000,0.100000,-0.050000,0.060000
0.050000,0.100000,-0.020000,-0.050000,0.050000
0.100000,-0.050000,0.040000,0.050000,0.100000
-0.050000,-0.100000,0.050000,0.100000,-0.050000
-1
0,1.986897,2.908641,-3.163558,28.465685
1,37.273846,22.248541,5.884954,-2.583836
1,26.328688,45.934662,5.278844,3.956897
2,26.996288,46.099911,5.705691,3.718047
2,46.449341,16.458979,6.506906,-4.386176
3,16.755013,15.202506,-4.249473,-0.399017
3,17.399443,13.984522,-4.262022,-0.641375
4,3.753295,40.776402,-0.109175,-0.444366
4,15.980370,4.302452,-0.948813,1.014198
0,25.635313,46.031303,5.858635,3.705132
1,46.596981,15.653572,6.015117,-4.480176
1,25.221941,46.559963,5.617129,3.606415
2,35.610664,22.380785,5.599938,-1.935004
2,26.746719,45.422409,4.517985,3.668154
3,16.978266,15.774144,-4.429568,-0.397614
3,2.519377,3.626019,12.967895,34.951252
4,2.545210,0.495704,7.457039,23.490570
4,16.452347,13.620406,-4.442019,0.052105
0,2.514147,2.973593,4.434233,-5.763793
1,47.492550,15.602292,5.328211,-4.785686
1,8.109421,19.451775,14.764674,-22.156076
2,25.176561,45.358589,5.343487,4.012311
2,15.688687,27.343250,-0.052968,2.254054
3,2.800091,3.707134,7.234832,31.017118
3,3.018517,3.283959,-2.615087,16.823490
4,34.880726,2.170908,8.545085,-2.158185
4,17.068552,16.331881,-4.251870,-0.643199
0,26.105116,45.787659,4.279655,4.129536
1,16.917845,27.768593,4.105639,6.585053
1,25.931625,46.799747,5.222407,4.438560
2,47.251564,16.350275,6.084944,-5.029731
2,25.004715,45.199417,5.002622,4.726845
3,29.917374,0.880614,10.408207,-3.179219
3,0.900180,2.826460,0.396595,11.662695
4,20.319103,37.080761,10.124138,7.182149
4,20.281506,44.433914,3.053399,18.042721
0,26.080355,46.371670,5.176748,4.397938
1,46.466377,14.503492,5.197601,-4.843486
1,26.361301,47.730152,5.088866,3.239551
2,27.151936,45.519638,4.695718,3.245716
2,25.568987,45.015594,4.386700,4.512875
3,22.556198,45.564980,3.020416,11.592124
3,21.424845,45.231606,5.387360,15.084374
4,22.567236,45.357319,4.316743,13.004501
4,21.099989,46.314087,7.683241,16.269852
0,17.411222,15.242511,-3.855763,-0.042786
1,16.125515,27.254803,0.300185,4.465855
1,46.519432,16.133871,6.001487,-4.372247
2,24.948877,46.770596,5.678753,4.084669
2,12.550410,12.981071,-7.647187,-4.922729
3,21.774277,43.920876,-0.623863,13.780736
3,1.692825,3.557238,-2.139733,28.453165
4,30.855375,1.417751,10.342944,-3.960617
4,30.442064,47.393597,7.112175,-2.789834
0,2.107475,2.449540,0.184462,20.046230
1,26.542723,46.330212,4.422645,3.620520
1,26.444983,46.572617,5.079856,5.076227
2,25.167450,45.528328,4.680133,4.091097
2,16.815769,46.641666,6.643548,1.905051
3,17.551830,15.591008,-4.045016,-0.799100
3,3.057528,2.580917,5.944467,20.299908
4,2.825329,0.944844,6.792051,14.110059
4,17.712902,46.450764,13.883280,-13.333639
0,26.013243,45.759769,4.493848,4.569769
1,36.418175,22.482584,6.043027,-2.303534
1,18.270287,36.301273,7.430073,11.082011
2,20.249550,6.697122,-7.765950,-4.174527
2,37.640980,22.865891,3.737406,-2.928653
3,3.409671,2.556582,-3.545443,29.840845
3,18.216539,16.049431,-4.287461,-1.067338
4,14.880947,10.996609,6.348314,-0.589588
4,10.677531,42.048328,0.060614,-0.014427
0,17.211397,15.236407,-4.401601,-0.454044
1,46.734097,14.709048,5.792113,-4.554977
1,24.827501,44.837616,5.219747,3.555908
2,24.518642,46.478714,5.155421,5.586502
2,26.538237,44.870064,3.696903,4.641240
3,21.506189,44.888664,2.920889,15.869796
3,2.957958,2.400130,1.642357,15.068338
4,0.860696,4.029979,45.067551,-9.775455
4,20.585976,46.503498,9.775448,20.685390
0,1.846449,2.063363,4.502774,15.229414
1,26.100883,46.738914,5.934586,4.392861
1,25.401133,46.800800,5.658567,3.986963
2,37.537296,6.916460,2.627393,-0.501087
2,26.124453,47.065487,5.369199,3.804045
3,18.082027,15.768021,-4.091334,0.575384
3,20.652447,45.114788,1.754485,17.275772
4,16.321375,16.351421,-4.285243,-1.277293
4,16.257479,37.179379,12.354147,1.073632
0,1.904274,2.310376,13.231350,2.252536
1,25.290821,45.970245,4.366512,4.379704
1,26.200422,44.487324,4.660525,5.171679
2,45.753658,15.652885,5.697019,-4.479995
2,17.659910,28.001989,1.823571,2.704367
3,2.999063,1.470693,6.053842,23.813318
3,18.182665,13.983262,-4.411388,-1.026876
4,0.589786,2.861308,5.190820,41.807632
4,19.388851,15.190125,-4.389772,-0.453798
0,25.769716,45.969307,5.542078,4.826675
1,26.182320,46.689415,5.332170,3.188206
1,25.568048,44.495575,5.915415,5.362610
2,35.594498,22.053488,4.815145,-4.487562
2,47.749702,16.196070,5.765954,-4.851861
3,3.144582,1.850884,5.397147,26.551805
3,21.856316,45.862843,4.764427,12.864958
4,22.440437,45.079571,3.919711,11.938921
4,16.017693,3.327679,0.863654,0.786385
0,2.266939,2.737826,7.455247,23.139330
1,26.414663,45.599346,5.456473,3.649509
1,46.960316,15.663959,5.599662,-4.862105
2,23.370083,8.026686,-6.286889,-6.293064
2,15.490188,9.621452,2.498922,1.015217
3,1.113060,2.420848,-16.199364,27.059433
3,3.525558,2.286050,1.910334,18.745216
4,19.663492,15.073228,-4.743735,-1.049690
4,1.810379,9.406935,0.000252,-0.000142
0,17.753281,14.780277,-3.852245,-0.189964
1,47.383202,14.985948,6.337091,-4.602072
1,26.490749,46.229980,5.889449,3.737820
2,47.381260,14.585200,5.219793,-5.018299
2,26.884424,46.070473,5.067710,4.153000
3,30.718777,0.477109,10.857136,-2.430964
3,21.633350,45.542320,3.945580,15.334074
4,20.698755,44.126030,-1.901138,16.603783
4,30.974463,0.959521,10.198066,-2.649554
0,1.936308,2.050659,-6.762590,30.324385
1,25.449644,46.031223,5.209606,3.169447
1,46.322983,15.330501,5.633456,-4.258005
2,22.620234,7.451656,-7.627177,-2.356130
2,25.983740,45.060635,4.297097,3.794956
3,17.868650,16.001158,-4.530465,-0.718313
3,17.793901,14.266020,-4.584435,-0.643192
4,3.043342,1.080961,-10.299567,8.585733
4,33.090256,37.907513,-2.147838,1.673386
0,2.490449,2.511326,19.940348,33.224209
1,25.087172,46.313663,4.638364,4.373400
