5
8
128
0.550000
0.001000
0.000020
0.020000,0.150000,0.150000,0.200000,-0.100000
-0.030000,0.070000,0.100000,-0.050000,0.060000
0.050000,0.100000,-0.020000,-0.050000,0.050000
0.100000,-0.050000,0.040000,0.050000,0.100000
-0.050000,-0.100000,0.050000,0.100000,-0.050000
-1
0,8.724459,5.582111,-58.572159,-11.764646
1,7.689689,4.917027,-13.553095,-18.300825
1,2.923177,11.764276,-28.553202,-3.544794
2,8.186949,1.148232,22.751871,-57.267876
2,8.727668,4.743654,-12.832250,20.724306
3,1.840722,10.288225,4.086222,-5.526666
3,10.944908,11.461076,-14.826107,28.643187
4,7.261304,9.482821,7.449779,-11.288710
4,4.566115,3.330410,1.726322,29.483084
0,6.230328,14.856699,-7.405365,6.043031
1,4.567301,2.053871,-9.816811,8.387338
1,2.305802,12.463088,14.369433,-16.872545
2,12.398106,2.689265,5.021755,20.336765
2,2.766165,3.563865,-43.789471,-25.584921
3,1.410146,7.037757,-1.516614,37.831974
3,6.580485,8.931463,-10.428278,-4.880778
4,10.048755,14.299280,23.761864,-39.618465
4,1.051666,9.185672,37.523384,-14.585203
0,0.669511,8.377113,-1.466256,17.453150
1,1.561316,15.631980,-42.098476,4.276025
1,1.332939,0.162974,-0.349011,-1.386564
2,1.127710,8.092843,6.833485,52.554504
2,2.875061,12.255838,23.747200,26.559322
3,6.779814,14.661290,14.827659,22.166729
3,12.372376,5.764772,2.154586,-10.417596
4,15.830309,0.686894,-50.554008,-27.954752
4,6.794646,9.996189,13.031264,-1.219788
0,15.808627,7.648257,38.108128,136.805664
1,1.850989,2.870690,-13.187561,-21.882769
1,7.709518,1.459987,-2.548342,8.320977
2,10.448080,13.118718,-9.571500,-18.917879
2,7.876195,0.946618,-31.889856,-20.567240
3,6.345454,14.353218,-23.348131,30.123085
3,1.124077,7.620196,16.802134,13.437589
4,15.866030,14.064900,-17.917280,-8.024629
4,5.708028,5.124523,-33.702541,-2.897360
0,2.151278,3.444961,-11.744726,0.452724
1,9.050462,5.145562,-23.277534,-42.657238
1,1.607480,12.243182,8.213846,15.475578
2,11.887113,3.327003,-22.972126,3.871605
2,15.691128,8.760762,-32.363842,24.019968
3,10.454970,14.498976,25.483131,-22.939924
3,0.294517,7.576739,3.830624,60.781494
4,6.374420,5.353711,-51.513664,-0.754397
4,6.282007,10.089413,30.545221,22.996780
0,0.169163,8.087228,-7.292443,31.559517
1,8.811358,1.328682,8.111785,-4.837608
1,1.290382,0.909326,-37.983429,-9.323419
2,15.302346,8.174756,-14.323133,11.902136
2,1.744020,0.566974,-28.151234,26.742310
3,9.976584,13.851897,-15.080008,-41.625603
3,3.824355,3.982156,-35.040028,-5.075998
4,0.666872,7.768543,38.486858,52.922508
4,10.410491,3.971873,-11.275878,14.226823
0,5.335881,8.646072,1.428054,-24.359285
1,11.429688,2.959564,-2.331419,12.401443
1,13.230928,6.564542,11.128344,0.607867
2,7.350930,5.285749,14.016828,-6.274918
2,1.090648,8.604308,28.010324,30.869476
3,10.803636,12.285182,-2.908381,27.332550
3,10.458096,14.973428,12.561907,-29.131573
4,9.740503,15.108440,30.646885,-36.013599
4,4.123807,4.624238,-15.374951,19.261189
0,11.822772,2.236507,-7.669529,30.348328
1,7.712580,11.119469,-32.740192,-33.537220
1,4.351473,9.054615,1.518194,9.253232
2,4.382501,8.207424,3.695372,23.480347
2,11.523798,13.637029,39.930489,35.929497
3,7.257801,15.244490,7.064266,32.256344
3,9.556723,14.627299,-27.710073,-19.215601
4,10.419864,13.572251,13.120207,-18.788595
4,0.565901,10.549711,-14.185799,-7.688982
0,6.769954,15.655246,6.964734,3.747429
1,8.275643,11.479105,12.183248,-13.589160
1,1.371386,2.260033,53.332851,-33.037304
2,8.200464,5.732241,-27.617090,-14.641121
2,2.181797,0.713734,-29.111589,-7.049453
3,0.561352,9.220944,26.710112,-22.721788
3,8.034248,7.751041,-28.656351,22.739941
4,11.419943,10.767178,-1.558807,20.925270
4,5.418011,9.376376,11.613283,4.779388
0,6.740072,1.230508,75.842369,-43.496834
1,11.514281,1.924013,-15.803797,10.011343
1,12.323890,14.083694,-22.366554,-15.220792
2,1.389696,9.908499,-1.310925,12.412349
2,8.069775,10.410590,-2.299013,-16.983547
3,15.671196,13.374725,20.636904,11.455015
3,0.639135,0.059658,-28.235868,18.030058
4,0.802485,6.189720,-16.902596,51.789436
4,7.224252,9.000484,9.804752,-28.323940
0,8.234046,1.557204,-6.402572,4.756264
1,7.729942,5.614070,-58.297729,-25.928738
1,0.841244,3.055406,9.313834,3.337440
2,0.874637,15.542906,5.557435,1.036448
2,3.321565,11.855645,9.676805,28.032215
3,6.074028,9.187884,-13.413172,-16.558506
3,6.179577,4.490832,-23.799444,16.510374
4,1.764049,7.396212,16.299616,29.164276
4,12.625109,6.737999,-8.480997,-21.474386
0,0.446110,6.620915,-1.128004,47.082043
1,13.136985,14.210161,-28.161530,0.773423
1,1.489387,3.049884,1.067317,-19.185690
2,1.144204,3.532295,0.208049,-28.483751
2,3.674181,10.956184,13.159842,-15.717513
3,0.887410,6.954782,19.906309,36.806587
3,6.198990,15.325467,-15.792468,38.929260
4,3.509926,4.986915,11.301530,-11.936243
4,12.309943,4.717512,-9.291560,18.969275
0,2.437304,11.563503,9.622474,-33.255108
1,3.650945,11.558369,-34.624138,51.686764
1,8.150878,5.061708,-62.694149,-21.395702
2,2.085540,11.970913,35.950195,-5.323430
2,11.054125,2.385900,12.073645,23.306190
3,6.638478,9.519712,21.911554,0.941080
3,0.437713,7.139122,-3.878067,60.406509
4,11.209420,11.949128,14.308599,30.784868
4,10.215199,15.542176,33.057083,-11.147624
0,2.716955,11.108223,20.877209,8.061451
1,12.421168,2.142752,-13.251645,-2.648715
1,0.216718,8.970020,15.538049,7.542877
2,5.534023,15.804638,-18.674467,41.759247
2,15.983437,9.745268,6.051135,-13.945102
3,12.118159,11.206849,-4.606247,25.171329
3,11.665387,11.662441,-29.368303,11.271122
4,0.959221,0.478139,-20.916864,23.915060
4,1.574091,9.185833,34.890141,7.486969
0,1.916843,15.991232,-27.676819,26.448929
1,8.665373,0.801626,18.453732,-20.537485
