5
16
1024
0.550000
0.001000
0.000030
0.020000,0.150000,0.150000,0.200000,-0.100000
-0.030000,0.070000,0.100000,-0.050000,0.060000
0.050000,0.100000,-0.020000,-0.050000,0.050000
0.100000,-0.050000,0.040000,0.050000,0.100000
-0.050000,-0.100000,0.050000,0.100000,-0.050000
-1
0,23.740250,7.526623,-51.617805,-62.012554
1,23.279081,27.369219,-45.085995,68.590134
1,6.324213,18.650412,9.525383,26.879061
2,6.537110,18.910700,8.587776,18.002346
2,6.736058,18.773682,11.038827,1.229047
3,26.762606,8.380085,35.622513,-111.881401
3,27.289244,6.732914,-27.730988,-161.907761
4,25.304869,3.119231,-25.142786,-139.753220
4,25.951933,8.325185,-18.698565,-169.105972
0,27.577738,7.826968,-108.046959,-88.823273
1,5.423770,17.494619,9.478465,19.264069
1,6.189988,18.365219,-21.082108,23.535868
2,4.752052,18.428644,5.729591,-15.893664
2,24.563299,9.279528,-4.716106,53.064556
3,26.722437,6.762417,-48.856071,-89.774605
3,26.515631,6.719409,-21.251358,-118.515617
4,29.007696,18.252573,18.684547,4.699906
4,23.102497,10.825065,-99.632629,-3.200364
0,26.904745,7.690463,-56.756199,-29.215683
1,25.399427,5.191574,-40.031586,-133.846436
1,6.370253,18.269129,-8.831831,-8.381051
2,28.034935,8.686782,-44.829281,-69.978004
2,5.000168,17.790688,-9.914229,10.166398
3,27.950291,6.605715,11.817635,-52.876366
3,27.003958,7.371792,-40.701397,-159.438995
4,26.026840,7.769293,-71.411484,-83.015297
4,27.473269,5.729837,-20.716330,-71.435143
0,23.571444,8.362288,55.870216,97.092247
1,23.139486,29.530914,-39.918766,48.141315
1,4.218266,30.215141,2.509242,-9.551577
2,24.386938,7.334394,20.665279,-56.087986
2,11.538263,27.191925,0.817101,-1.120415
3,27.571835,6.694087,-112.555077,-123.628166
3,27.187346,6.923748,10.808728,-114.121948
4,14.073843,2.900467,0.054195,-0.032212
4,25.811275,7.764267,-51.790253,-96.373550
0,16.713892,14.274490,-3.972189,-7.398726
1,5.934205,17.823067,-2.376084,8.267512
1,24.893082,8.431639,-27.775164,-39.896160
2,5.082299,19.135946,1.653407,3.572017
2,10.342896,28.616276,-5.375707,-7.428197
3,26.326015,7.642639,-103.020142,-109.717758
3,28.163950,7.105211,45.051281,-48.097939
4,9.687746,6.733085,0.093798,-0.057200
4,27.239742,8.160994,72.099342,-131.316254
0,23.386208,29.182579,-22.603838,57.396915
1,10.304261,28.051739,1.750219,-1.707298
1,6.512517,18.703300,17.707729,-16.498289
2,6.147750,16.999710,-28.258141,40.489079
2,11.398364,28.619370,2.798924,-3.906396
3,26.320591,6.697067,-81.243530,-83.179688
3,26.910992,7.387934,-73.632950,-150.818436
4,25.315641,7.527949,-85.816940,-79.643074
4,8.092628,6.948955,0.050740,0.004270
0,23.592281,29.195280,-17.561407,42.609444
1,22.300028,7.838738,-38.849567,55.255005
1,22.804205,6.893883,-66.825249,-83.465454
2,4.924115,17.339661,14.643401,5.595997
2,10.349240,27.019854,0.309067,0.782980
3,26.973152,6.256723,-54.477371,-95.890480
3,26.786831,6.398674,-62.510738,-68.406380
4,27.275869,5.907396,-8.362529,-152.228592
4,26.061285,6.671572,-98.923988,-100.612808
0,23.633801,7.154698,-65.227493,21.991076
1,17.477711,14.954276,-2.058261,-7.337241
1,5.196906,17.899704,-7.694413,13.003739
2,16.807962,13.082088,-3.830417,-7.139031
2,6.195455,19.333593,9.617307,26.294573
3,26.761843,7.117695,-28.902100,-100.388245
3,26.024408,6.972586,-76.313179,-156.436493
4,27.795958,6.166779,-40.661819,-61.201019
4,26.252018,5.812096,-37.949707,-151.776764
0,23.218140,7.808832,-65.332077,-28.926714
1,22.876522,8.076825,-106.133781,46.221043
1,5.490306,17.645393,-1.816530,-18.058760
2,22.312294,29.009377,-5.623169,39.926544
2,7.040854,17.967657,-11.173396,-2.063103
3,27.501339,7.142291,-59.016998,-170.873642
3,26.597818,7.805730,-60.691109,-139.540939
4,25.417780,6.969440,-80.138512,-158.313873
4,20.599958,23.327122,-1.915611,-0.077394
0,23.610731,6.854742,30.200438,-57.815086
1,5.494058,18.558426,21.404472,5.375688
1,23.029499,6.985918,-38.814419,-73.052185
2,17.377417,13.452999,-4.034394,-7.964689
2,23.295427,6.700841,-13.954065,-123.693993
3,26.463585,8.210581,-55.721722,-127.998413
3,26.277456,7.752062,16.993902,-35.319584
4,26.198008,8.048417,-57.814480,-120.213196
4,26.269533,6.355759,-37.949009,-150.299957
0,5.990420,18.086626,-14.903653,3.660565
1,5.858458,18.025915,-9.341588,12.875338
1,22.821882,29.202730,-34.600227,43.257862
2,3.217058,30.453285,6.847854,-6.587769
2,28.584240,8.741088,-61.972057,-107.440170
3,26.804401,7.219714,3.709822,-57.755890
3,26.580996,8.304387,-56.558712,-94.224152
4,26.329712,6.030923,-66.460297,-70.042946
4,28.122185,7.753580,35.468300,-122.231163
0,24.042080,28.858027,-32.936733,55.172726
1,25.280699,31.521770,-45.117081,-33.816074
1,6.533696,18.335077,-2.689350,25.953236
2,27.627029,8.950280,-100.587128,-73.382622
2,24.312822,28.112673,-31.711477,63.648464
3,26.755640,8.054109,-45.966206,-104.416939
3,26.412205,6.876282,-48.952263,-113.054352
4,26.905115,6.153722,-3.271328,-87.788345
4,25.698889,7.323479,-73.894836,-174.255783
0,27.467800,7.366344,-45.540504,-97.030968
1,23.968189,7.450825,-63.798553,-26.370504
1,11.373649,28.090567,3.480113,-3.981815
2,5.290256,18.972746,-6.513396,28.317421
2,3.055803,29.568445,15.263278,-12.663317
3,26.459198,6.779723,-19.687542,-198.661194
3,26.461630,8.076157,-6.489050,-159.611481
4,27.478188,6.076282,-32.844772,-76.789566
4,27.069162,5.836954,-16.605656,-83.858643
0,27.171926,7.937494,-25.226797,-30.286613
1,17.437288,14.230886,-3.297038,-6.403489
1,5.807599,17.512905,17.916864,-24.184587
2,10.315691,28.963869,5.844961,-3.948239
2,5.735803,19.132820,5.927975,43.175148
3,26.963308,7.127903,-16.110933,-125.031265
3,27.631704,6.820451,-122.784119,-97.442787
4,25.554604,8.213619,-102.669579,-141.915146
4,26.114424,6.391614,-10.819983,-35.166145
0,27.400614,7.965467,-23.555096,-152.626205
1,5.628169,18.828035,10.800025,29.882364
1,5.800574,17.332237,4.770500,42.118835
2,5.931435,19.013966,9.466979,27.701220
2,24.091742,29.751909,-8.882721,61.183205
3,26.633108,6.239250,-75.447105,-148.613419
